"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20030","should fire show_contact_form → click_to_send → purchase → show_confirmation through the CPP company-details contact federated widget","Analytics: CPP – Direct Request Widget / QDR modal (GA3)","2026-08-03","passed","2026-08-03","","","",""
"","146","should fire click tracking on portfolio button click","Analytics: Company Search (GA3)","2026-08-03","passed","2026-08-03","","company card tracking","",""
"","1557","should fire show_productSerp_productCard on card impression","Analytics: Product Search (GA3)","2026-08-03","passed","2026-08-03","","product card tracking","",""
"","151","should fire company_card_click on company logo click","Analytics: Company Search (GA3)","2026-08-03","passed","2026-08-03","","company card tracking","",""
"","266","should fire click_pdp_stickyTopBar_product_details on details tab click","Analytics: PDP Mobile (GA3)","2026-08-03","passed","2026-08-03","","sticky top bar tabs","",""
"","17112","should fire show_contactForm → click_contact_page_message_send → messageTransaction_sent → show_directRequest_successPopup through the federated widget","Analytics: Direct Request Widget / QDR modal (GA3)","2026-08-03","passed","2026-08-03","","","",""
"","907","should fire show_pdp_infoSection_contactFormButton on contact button impression","Analytics: PDP Desktop (GA3)","2026-08-03","passed","2026-08-03","","info section & gallery","",""
"","275","should fire show_pdp_module_company_card on company section impression","Analytics: PDP Mobile (GA3)","2026-08-03","passed","2026-08-03","","modules & chrome","",""
"","35","should fire show_cpp_productCard on mobile product card impression","Analytics: CPP Mobile (GA3)","2026-08-03","passed","2026-08-03","","modules & product list","",""
"","305","should fire show_pdp_keywordsSection on keywords section impression","Analytics: PDP Desktop (GA3)","2026-08-03","passed","2026-08-03","","company products, widgets & chrome","",""
"","122","should fire show_cpp_productCard_contactFormButton on mobile product contact","Analytics: CPP Mobile (GA3)","2026-08-03","passed","2026-08-03","","modules & product list","",""
"","135","should fire click_pdp_viewAllProductsButton on view-all link click","Analytics: PDP Mobile (GA3)","2026-08-03","passed","2026-08-03","","modules & chrome","",""
"","456","should fire click_pdp_productCard_imageSwipe when product-card image changes","Analytics: PDP Mobile (GA3)","2026-08-03","passed","2026-08-03","","modules & chrome","",""
"","129","should fire click tracking on minimum order quantity click","Analytics: Product Search (GA3)","2026-08-03","passed","2026-08-03","","product card tracking","",""
"","97","should fire companyName tracking on company header area click (bubbling)","Analytics: Product Search (GA3)","2026-08-03","passed","2026-08-03","","product card tracking","",""
"","773","should fire show_pdp_module_product_overview on overview section impression","Analytics: PDP Mobile (GA3)","2026-08-03","passed","2026-08-03","","modules & chrome","",""
"","11754","should mint the funnel transaction_id at the submit click and pass it through purchase → success redirect → show_success_page_view","Analytics: Direct Request / QDR (GA3)","2026-08-03","passed","2026-08-03","","message_send_flow","",""
