"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2442","should display product prices on cards after applying price filter","regression","2026-08-14","passed","2026-08-14","ai-product-search-regression","product-search","",""
"","67449","should open an existing product for editing, update the title, and save as draft","smoke","2026-08-14","failed","2026-08-14","","product-editor","",""
"","1448","should display europages brand intro title","regression","2026-08-14","passed","2026-08-14","ep-homepage-regression","homepage","",""
"","2147","should display ""Become part of the marketplace today"" section title","regression","2026-08-14","passed","2026-08-14","ep-homepage-regression","homepage","",""
"","471","should upload the company logo","critical regression","2026-08-14","passed","2026-08-14","wlw-company-profile-editor-e2e","company-profile","",""
"","9952","should pass CR-09 on wlw CPP","regression","2026-08-14","failed","2026-08-14","cr-09-cpp-functional","cpp","",""
"","3823","should display Sponsored on at most the first 5 product cards when searching cnc","regression","2026-08-14","passed","2026-08-14","ai-product-top-ranking","product-search","",""
"","1262","should display product cards with core structure","regression","2026-08-14","passed","2026-08-14","ep-showroom-regression","showroom","",""
"","9630","should load the RFQ create page for europages in SPANISH (es)","regression","2026-08-14","failed","2026-08-14","rfq-create-regression","requests","",""
"","1667","should display ""B2B providers"" stat in GIF banner","regression","2026-08-14","passed","2026-08-14","ep-homepage-regression","homepage","",""
"","10978","should load the RFQ landing page for europages in ITALIAN (it)","regression","2026-08-14","failed","2026-08-14","rfq-landing-regression","requests","",""
"","1832","should display product search results container","regression","2026-08-14","passed","2026-08-14","wlw-showroom-regression","showroom","",""
"","7790","should run AI reasoning panel cycle when available","regression","2026-08-14","passed","2026-08-14","ai-company-search-regression","company-search","",""
"","4993","should complete user registration form and reach verification step","regression","2026-08-14","passed","2026-08-14","ep-user-creation-regression","supplier-onboarding","",""
"","2430","should persist all basic info fields after save","critical regression","2026-08-14","passed","2026-08-14","wlw-company-profile-editor-e2e","company-profile","",""
"","1404","should display non-empty current page breadcrumb","smoke","2026-08-14","passed","2026-08-14","","requests-smoke","",""
"","3629","should display required company card basic elements","regression","2026-08-14","passed","2026-08-14","ai-company-search-regression","company-search","",""
"","1679","should display correct hero heading text","regression","2026-08-14","passed","2026-08-14","ep-homepage-regression","homepage","",""
"","1065","should load the RFQ success page for wlw in ENGLISH (en)","regression","2026-08-14","passed","2026-08-14","rfq-success-regression","requests","",""
"","29765","RFQAI-MOB-P0-010: Undo restores the previous description after a rewrite","critical regression","2026-08-14","failed","2026-08-14","rfq-ai-ui-mobile","requests","",""
"","1602","should display breadcrumbs","regression","2026-08-14","passed","2026-08-14","ai-product-search-regression","product-search","",""
"","2090","should display pagination","regression","2026-08-14","passed","2026-08-14","wlw-cserp-regression","cserp","",""
"","10018","should load homepage on Netherlands (https://www.europages-staging.nl)","regression","2026-08-14","failed","2026-08-14","domain-smoke","homepage","",""
"","9948","should display hero heading, search bar, and Get Quotes CTA","smoke","2026-08-14","failed","2026-08-14","","homepage","",""
"","1746","should have ""Create profile"" link pointing to /en/supplier-registration","regression","2026-08-14","passed","2026-08-14","ep-homepage-regression","homepage","",""
"","32948","should create a new WLW company profile and verify it is published","regression","2026-08-14","passed","2026-08-14","wlw-company-creation-regression","supplier-onboarding","",""
"","1523","should show the breadcrumb with supplier name","critical regression","2026-08-14","passed","2026-08-14","direct-request-e2e","requests","",""
"","1393","should have trending product name links pointing to /en/company paths","regression","2026-08-14","passed","2026-08-14","ep-homepage-regression","homepage","",""
"","3006","should display core elements on the first product card","regression","2026-08-14","passed","2026-08-14","ai-product-search-regression","product-search","",""
"","6050","should display company and product tabs","regression","2026-08-14","passed","2026-08-14","ai-company-search-regression","company-search","",""
"","3360","should load AI product search page in German","smoke","2026-08-14","passed","2026-08-14","","ai-product-search-smoke","",""
"","1801","should display ""Request Hub"" button in header","regression","2026-08-14","passed","2026-08-14","ep-homepage-regression","homepage","",""
"","1143","should display the success page and supplier data","critical regression","2026-08-14","passed","2026-08-14","direct-request-e2e","requests","",""
