"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 31 01:29:02 UTC 2026","Mon Aug 31 01:29:02 UTC 2026","84","Arise-Staging-CI suite","Arise-Staging-TMB-API-Test","com.testcase.arise.seo.api.tmb.SEOElementsAPITest","com.testcase.arise.seo.api.tmb.SEOElementsAPITest","skwdAll","skwdAll",""
"passed","Mon Aug 31 01:29:01 UTC 2026","Mon Aug 31 01:29:01 UTC 2026","50","Arise-Staging-CI suite","Arise-Staging-TMB-API-Test","com.testcase.arise.seo.api.tmb.SEOElementsAPITest","com.testcase.arise.seo.api.tmb.SEOElementsAPITest","pageElementsGet","pageElementsGet",""
"passed","Mon Aug 31 01:29:01 UTC 2026","Mon Aug 31 01:29:02 UTC 2026","524","Arise-Staging-CI suite","Arise-Staging-TMB-API-Test","com.testcase.arise.seo.api.tmb.SEOElementsAPITest","com.testcase.arise.seo.api.tmb.SEOElementsAPITest","psearchProxySearch","psearchProxySearch",""
"passed","Mon Aug 31 01:29:00 UTC 2026","Mon Aug 31 01:29:01 UTC 2026","595","Arise-Staging-CI suite","Arise-Staging-TMB-API-Test","com.testcase.arise.seo.api.tmb.SEOElementsAPITest","com.testcase.arise.seo.api.tmb.SEOElementsAPITest","getAllElementsByUrlTest","getAllElementsByUrlTest",""
"passed","Mon Aug 31 01:29:02 UTC 2026","Mon Aug 31 01:29:02 UTC 2026","267","Arise-Staging-CI suite","Arise-Staging-TMB-API-Test","com.testcase.arise.seo.api.tmb.SEOElementsAPITest","com.testcase.arise.seo.api.tmb.SEOElementsAPITest","skwd","skwd",""
