"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3517","should display and open sorting options","regression","2026-08-29","passed","2026-08-29","ai-company-search-regression","company-search","",""
"","5608","should display pagination","regression","2026-08-29","passed","2026-08-29","ai-company-search-regression","company-search","",""
"","1596","should display Find more companies section with /en/cpp links","regression","2026-08-29","passed","2026-08-29","ep-homepage-regression","homepage","",""
"","2660","should load CPV with breadcrumbs and product cards","smoke","2026-08-29","passed","2026-08-29","","cpv","",""
"","3081","should pass CR-05 SEO dynamic elements and functional validation","regression","2026-08-29","passed","2026-08-29","cr-05-wlw-homepage-functional","homepage","",""
"","21486","should sign in successfully with valid purchaser credentials","smoke","2026-08-29","passed","2026-08-29","","wlw-login-smoke","",""
"","1541","should have ""Get multiple quotes"" link pointing to /en/rfq in GIF banner","regression","2026-08-29","passed","2026-08-29","ep-homepage-regression","homepage","",""
"","3613","should run AI reasoning panel cycle when available","regression","2026-08-29","passed","2026-08-29","ai-product-search-regression","product-search","",""
"","2092","should display filter or sorting controls","regression","2026-08-29","passed","2026-08-29","wlw-cserp-regression","cserp","",""
"","4503","should pass CR-09 on europages CPP","regression","2026-08-29","passed","2026-08-29","cr-09-cpp-functional","cpp","",""
"","29669","RFQAI-MOB-P0-013: AI-generated description remains editable after generation","critical regression","2026-08-29","failed","2026-08-29","rfq-ai-ui-mobile","requests","",""
"","7315","should keep AI reasoning panel after a header search","regression","2026-08-29","passed","2026-08-29","ai-company-search-regression","company-search","",""
"","5505","should display core elements on the first company card","regression","2026-08-29","passed","2026-08-29","ai-company-search-regression","company-search","",""
"","997","should display the breadcrumb with supplier name","smoke","2026-08-29","passed","2026-08-29","","requests-smoke","",""
"","1187","should display product image and name when product slug is provided","smoke","2026-08-29","passed","2026-08-29","","requests-smoke","",""
"","27929","RFQAI-MOB-P0-010: Undo restores the previous description after a rewrite","critical regression","2026-08-29","failed","2026-08-29","rfq-ai-ui-mobile","requests","",""
"","9118","should display Products and services table with data","regression","2026-08-29","passed","2026-08-29","ep-business-insights-regression","my-account","",""
"","2035","should load homepage on Austria (https://www.wlw-staging.at)","regression","2026-08-29","passed","2026-08-29","domain-smoke","homepage","",""
"","2307","should load homepage on Germany (https://www.wlw-staging.de)","regression","2026-08-29","passed","2026-08-29","domain-smoke","homepage","",""
"","2064","should display Top Searches section with /companies links","regression","2026-08-29","passed","2026-08-29","ep-homepage-regression","homepage","",""
"","9245","should display Account information section with disabled email","regression","2026-08-29","passed","2026-08-29","wlw-my-account-regression","my-account","",""
"","1695","should display pagination","regression","2026-08-29","passed","2026-08-29","ai-product-search-regression","product-search","",""
"","2321","should display pagination","regression","2026-08-29","passed","2026-08-29","ep-cpv-regression","cpv","",""
"","1329","should load the RFQ success page for europages in FRENCH (fr)","regression","2026-08-29","passed","2026-08-29","rfq-success-regression","requests","",""
"","3386","should display breadcrumbs","regression","2026-08-29","passed","2026-08-29","ai-company-search-regression","company-search","",""
"","4172","should verify portfolio product details when portfolio is shown","regression","2026-08-29","passed","2026-08-29","ai-company-search-regression","company-search","",""
"","1224","should display ""B2B providers"" stat in GIF banner","regression","2026-08-29","passed","2026-08-29","ep-homepage-regression","homepage","",""
"","11447","should bulk edit fixed price for online products","regression","2026-08-29","passed","2026-08-29","bulk-edit-online-listing","product-editor","",""
"","10251","should display Security section","regression","2026-08-29","passed","2026-08-29","ep-my-account-regression","my-account","",""
"","6168","should complete user registration form and reach verification step","regression","2026-08-29","passed","2026-08-29","wlw-user-creation-regression","supplier-onboarding","",""
"","4820","should display breadcrumbs","regression","2026-08-29","passed","2026-08-29","ai-company-search-regression","company-search","",""
"","1876","should have ""Create profile"" link pointing to /en/supplier-registration","regression","2026-08-29","passed","2026-08-29","ep-homepage-regression","homepage","",""
"","21990","should display the page heading and sidebar navigation","regression","2026-08-29","passed","2026-08-29","ep-business-insights-regression","my-account","",""
"","9702","should navigate to product detail when clicking first portfolio product","regression","2026-08-29","failed","2026-08-29","wlw-cpp-regression","cpp","",""
"","7391","should have all about-me fields enabled","regression","2026-08-29","passed","2026-08-29","ep-my-account-regression","my-account","",""
"","3452","should pass CR-11 on europages CPV","regression","2026-08-29","passed","2026-08-29","cr-11-cpv-functional","cpv","",""
"","1260","should have CPV second-level links pointing to en/showroom-cate","regression","2026-08-29","passed","2026-08-29","ep-homepage-regression","homepage","",""
"","10651","should have all about-me fields enabled","regression","2026-08-29","passed","2026-08-29","wlw-my-account-regression","my-account","",""
"","8489","should display the correct footer links","regression","2026-08-29","passed","2026-08-29","wlw-my-account-regression","my-account","",""
"","1065","should display the success page and supplier data","critical regression","2026-08-29","passed","2026-08-29","direct-request-e2e","requests","",""
"","10923","should display header, hero, and footer","smoke","2026-08-29","failed","2026-08-29","","requests-smoke","",""
"","5749","should load Product Detail page successfully with all key elements visible","smoke","2026-08-29","passed","2026-08-29","","product-editor","",""
"","2137","should display trending products carousel with product links","smoke","2026-08-29","passed","2026-08-29","","homepage","",""
"","9811","should load homepage on United Kingdom (https://www.europages-staging.co.uk)","regression","2026-08-29","failed","2026-08-29","domain-smoke","homepage","",""
"","28184","RFQAI-MOB-P0-012: AI-generated description is non-empty and ready for submission flow","critical regression","2026-08-29","failed","2026-08-29","rfq-ai-ui-mobile","requests","",""
"","10303","should load the RFQ create page for wlw in GERMAN (de)","regression","2026-08-29","failed","2026-08-29","rfq-create-regression","requests","",""
"","4659","should run AI reasoning panel cycle when available","regression","2026-08-29","passed","2026-08-29","ai-company-search-regression","company-search","",""
"","3760","should display optional company card elements when available","regression","2026-08-29","passed","2026-08-29","ai-company-search-regression","company-search","",""
"","2556","should display filter options in English","smoke","2026-08-29","passed","2026-08-29","","ai-product-search-smoke","",""
"","3737","should upload a document and a video title, then add a certificate","critical regression","2026-08-29","passed","2026-08-29","wlw-company-profile-editor-e2e","company-profile","",""
"","1950","should display product cards","regression","2026-08-29","passed","2026-08-29","ep-cpv-regression","cpv","",""
"","1116","should display breadcrumbs","regression","2026-08-29","passed","2026-08-29","ep-pdp-regression","pdp","",""
"","9964","should load CPP with company name and contact button","smoke","2026-08-29","failed","2026-08-29","","cpp","",""
"","2575","should load CSERP URL and display breadcrumbs","regression","2026-08-29","passed","2026-08-29","ep-cserp-regression","cserp","",""
"","1754","should display ""Product recommendation"" section title","regression","2026-08-29","passed","2026-08-29","ep-homepage-regression","homepage","",""
"","30958","should create and publish a product with all required fields","smoke","2026-08-29","broken","2026-08-29","","product-editor","",""
"","1137","should display filters or sorting controls","regression","2026-08-29","passed","2026-08-29","ep-showroom-regression","showroom","",""
"","33583","should create a new WLW company profile and verify it is published","regression","2026-08-29","passed","2026-08-29","wlw-company-creation-regression","supplier-onboarding","",""
"","3337","should load CPV with breadcrumbs and product cards","smoke","2026-08-29","passed","2026-08-29","","cpv","",""
"","1436","should display product cards with core structure","regression","2026-08-29","passed","2026-08-29","ep-showroom-regression","showroom","",""
"","9483","should load AI company search page in German","smoke","2026-08-29","passed","2026-08-29","","ai-company-search-smoke","",""
"","11888","should check each product checkbox individually then bulk put online and verify all rows","regression","2026-08-29","passed","2026-08-29","draft-online-offline-cycle","product-editor","",""
"","4214","should display required company card basic elements","regression","2026-08-29","passed","2026-08-29","ai-company-search-regression","company-search","",""
"","15094","should display conversation header tabs on wlw","smoke","2026-08-29","failed","2026-08-29","","conversations-smoke","",""
"","1526","should display ""Get a premium profile"" button","regression","2026-08-29","passed","2026-08-29","ep-homepage-regression","homepage","",""
"","1128","should display product search results container","regression","2026-08-29","passed","2026-08-29","ep-showroom-regression","showroom","",""
"","5677","should show Create with AI after supplier selection","smoke","2026-08-29","passed","2026-08-29","","rfq-ai-smoke","",""
"","1169","should display contact button","regression","2026-08-29","passed","2026-08-29","ep-cpp-regression","cpp","",""
"","2233","should load homepage with key page structure","regression","2026-08-29","passed","2026-08-29","wlw-homepage-regression","homepage","",""
"","1928","should display Top products section with /en/pdp links","regression","2026-08-29","passed","2026-08-29","ep-homepage-regression","homepage","",""
"","55313","RFQAI-MOB-P0-024: treatment shows AI CTA while control hides it on mobile","critical regression","2026-08-29","failed","2026-08-29","rfq-ai-ui-mobile","requests","",""
"","6414","should keep results after verified filter and new header search","regression","2026-08-29","passed","2026-08-29","ai-product-search-regression","product-search","",""
"","15344","should create a draft product without required fields","smoke","2026-08-29","passed","2026-08-29","","product-editor","",""
"","1214","should show the breadcrumb with supplier name","critical regression","2026-08-29","passed","2026-08-29","direct-request-e2e","requests","",""
"","1916","should scroll product recommendation carousel back with prev arrow","regression","2026-08-29","passed","2026-08-29","ep-homepage-regression","homepage","",""
"","1785","should display Explore Suppliers and Top Searches keyword sections","smoke","2026-08-29","passed","2026-08-29","","homepage","",""
"","1564","should show the breadcrumb with supplier name","critical regression","2026-08-29","passed","2026-08-29","direct-request-e2e","requests","",""
"","743","should upload the company logo","critical regression","2026-08-29","passed","2026-08-29","wlw-company-profile-editor-e2e","company-profile","",""
"","19486","should check each product checkbox then bulk delete and verify all products removed","regression","2026-08-29","passed","2026-08-29","draft-online-offline-cycle","product-editor","",""
"","975","should not redirect authenticated user to login page on europages","smoke","2026-08-29","passed","2026-08-29","","conversations-smoke","",""
"","5143","should navigate to product SERP via products tab","regression","2026-08-29","passed","2026-08-29","ai-company-search-regression","company-search","",""
"","1443","should display correct hero heading text","regression","2026-08-29","passed","2026-08-29","ep-homepage-regression","homepage","",""
"","1279","should display product title","regression","2026-08-29","passed","2026-08-29","ep-pdp-regression","pdp","",""
"","1304","should have hero ""Get quotes"" link pointing to /en/rfq","regression","2026-08-29","passed","2026-08-29","ep-homepage-regression","homepage","",""
"","12418","should bulk edit starting price for online products","regression","2026-08-29","passed","2026-08-29","bulk-edit-online-listing","product-editor","",""
"","3136","should load CSERP with breadcrumbs and company results","smoke","2026-08-29","passed","2026-08-29","","cserp","",""
"","10721","should load the RFQ create page for wlw in ENGLISH (en)","regression","2026-08-29","failed","2026-08-29","rfq-create-regression","requests","",""
"","5943","should reset the filter to show all products","smoke","2026-08-29","passed","2026-08-29","","product-editor","",""
"","1490","should display pagination or quotes entry","regression","2026-08-29","passed","2026-08-29","wlw-showroom-regression","showroom","",""
"","4909","should open sorting options","smoke","2026-08-29","passed","2026-08-29","","ai-product-search-smoke","",""
"","1682","should load showroom with breadcrumbs, results and product cards","smoke","2026-08-29","passed","2026-08-29","","showroom","",""
"","30622","should save title changes when switching to price tab via changes-save","regression","2026-08-29","broken","2026-08-29","bulk-edit-listing","product-editor","",""
"","9740","should load the RFQ landing page for europages in FRENCH (fr)","regression","2026-08-29","failed","2026-08-29","rfq-landing-regression","requests","",""
"","2547","should display pagination","regression","2026-08-29","passed","2026-08-29","wlw-cpv-regression","cpv","",""
"","18858","should search product by title successfully","regression","2026-08-29","passed","2026-08-29","search-product","product-editor","",""
"","5931","should load AI company search page in English","smoke","2026-08-29","passed","2026-08-29","","ai-company-search-smoke","",""
"","4617","should display filter options in German","smoke","2026-08-29","passed","2026-08-29","","ai-company-search-smoke","",""
"","1419","should display CPV section title","regression","2026-08-29","passed","2026-08-29","ep-homepage-regression","homepage","",""
"","17276","should delete a product via the more-btn context menu and confirm dialog","smoke","2026-08-29","passed","2026-08-29","","product-editor","",""
"","2379","should display breadcrumbs","regression","2026-08-29","passed","2026-08-29","ai-product-search-regression","product-search","",""
"","1347","should load homepage at correct URL","regression","2026-08-29","passed","2026-08-29","ep-homepage-regression","homepage","",""
"","2919","should display product prices on cards after applying price filter","regression","2026-08-29","passed","2026-08-29","ai-product-search-regression","product-search","",""
"","4586","should verify portfolio product details when portfolio is shown","regression","2026-08-29","passed","2026-08-29","ai-company-search-regression","company-search","",""
"","16815","RFQAI-MOB-P0-002: Create with AI remains visible after typing title on mobile","critical regression","2026-08-29","failed","2026-08-29","rfq-ai-ui-mobile","requests","",""
"","53983","should display the correct page heading","regression","2026-08-29","passed","2026-08-29","ep-my-account-regression","my-account","",""
"","1708","should navigate trending products carousel with slider arrow","smoke","2026-08-29","passed","2026-08-29","","homepage","",""
"","6336","should run a new search from the header search form","regression","2026-08-29","passed","2026-08-29","ai-company-search-regression","company-search","",""
"","2334","should navigate to company SERP via companies tab","regression","2026-08-29","passed","2026-08-29","ai-product-search-regression","product-search","",""
"","2132","should fill in website, founding year and description, then save","critical regression","2026-08-29","passed","2026-08-29","wlw-company-profile-editor-e2e","company-profile","",""
"","3227","should navigate person intro slider with next and prev arrows","regression","2026-08-29","passed","2026-08-29","ep-homepage-regression","homepage","",""
"","2783","should display filter controls","regression","2026-08-29","passed","2026-08-29","wlw-cpv-regression","cpv","",""
"","9322","should display Language section","regression","2026-08-29","passed","2026-08-29","wlw-my-account-regression","my-account","",""
"","32741","RFQAI-MOB-P0-015: thumbs up can be submitted and becomes locked on mobile","critical regression","2026-08-29","failed","2026-08-29","rfq-ai-ui-mobile","requests","",""
"","1207","should display the success page and supplier data","critical regression","2026-08-29","passed","2026-08-29","direct-request-e2e","requests","",""
"","4286","should display and open sorting options","regression","2026-08-29","passed","2026-08-29","ai-company-search-regression","company-search","",""
"","2138","should load showroom on Germany (https://www.wlw-staging.de)","regression","2026-08-29","passed","2026-08-29","domain-smoke","showroom","",""
"","9578","should display Inside Business section title","regression","2026-08-29","failed","2026-08-29","ep-homepage-regression","homepage","",""
"","1205","should display the product image and name","critical regression","2026-08-29","passed","2026-08-29","direct-request-e2e","requests","",""
"","9790","should load the RFQ create page for europages in SPANISH (es)","regression","2026-08-29","failed","2026-08-29","rfq-create-regression","requests","",""
"","12890","should display Your visibility by country table","regression","2026-08-29","passed","2026-08-29","ep-business-insights-regression","my-account","",""
"","1299","should display europages brand intro content paragraph","regression","2026-08-29","passed","2026-08-29","ep-homepage-regression","homepage","",""
"","15023","should open a conversation when the first card is clicked on wlw","smoke","2026-08-29","failed","2026-08-29","","conversations-smoke","",""
"","10547","should pass CR-09 on wlw CPP","regression","2026-08-29","failed","2026-08-29","cr-09-cpp-functional","cpp","",""
"","9662","should display My Companies section","regression","2026-08-29","passed","2026-08-29","wlw-my-account-regression","my-account","",""
"","9457","should have ""Go to Inside Business"" link pointing to /inside-business/start","regression","2026-08-29","failed","2026-08-29","ep-homepage-regression","homepage","",""
"","9715","should display Inside Business section with blog and article links","smoke","2026-08-29","failed","2026-08-29","","homepage","",""
"","2180","should open sorting options","smoke","2026-08-29","passed","2026-08-29","","ai-product-search-smoke","",""
"","271","should display and verify basic info fields after entering edit mode","critical regression","2026-08-29","passed","2026-08-29","wlw-company-profile-editor-e2e","company-profile","",""
"","5190","should navigate from home to /conversations via the messages icon on europages","smoke","2026-08-29","passed","2026-08-29","","conversations-smoke","",""
