"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","561","should fire click_pdp_productCard_imageSwipe when product-card image changes","Analytics: PDP Mobile (GA3)","2026-08-27","passed","2026-08-27","","modules & chrome","",""
"","1919","should fire click_login_googleButton on Google button click","Analytics: Supplier Login (GA3)","2026-08-27","passed","2026-08-27","","Social Login buttons","",""
"","131","should fire click tracking on product description click","Analytics: Product Search (GA3)","2026-08-27","passed","2026-08-27","","product card tracking","",""
"","6520","should fire ai_cta_click with optimize_with_ai when Optimize with AI is clicked","Analytics: RFQ (GA3)","2026-08-27","passed","2026-08-27","","rfq_ai_tracking (DRG-581 treatment)","",""
"","45","should fire show_pdp_similarProductsWidget_shown on similar products widget impression","Analytics: PDP Desktop (GA3)","2026-08-27","passed","2026-08-27","","company products, widgets & chrome","",""
"","82","should fire show_cpp_wlwAppBanner on app scene banner impression","Analytics: CPP Desktop (GA3)","2026-08-27","passed","2026-08-27","","profile & products","",""
"","9740","should track pageView → submit click → success pageView → show message → purchase KPI with consistent transaction_id and rfq_id","Analytics: RFQ (GA3)","2026-08-27","passed","2026-08-27","","rfq_create_submit_flow (gradual form → /rfq/create)","",""
"","7321","should fire ai_banner_show with create_with_ai when the create banner is visible","Analytics: RFQ (GA3)","2026-08-27","passed","2026-08-27","","rfq_ai_tracking (DRG-581 treatment)","",""
"","45","should fire show_cpp_trendingProductsWidget on trending product card impression","Analytics: PDP Desktop (GA3)","2026-08-27","passed","2026-08-27","","company products, widgets & chrome","",""
"","130","should fire click_pdp_stickyTopBar_recommended_products on recommendations tab click","Analytics: PDP Mobile (GA3)","2026-08-27","passed","2026-08-27","","sticky top bar tabs","",""
"","1398","should fire show_productSerp_productCard on card impression","Analytics: Product Search (GA3)","2026-08-27","passed","2026-08-27","","product card tracking","",""
"","1055","should fire company_details_items_click_clickout on external link / phone / map","Analytics: CPP Desktop (GA3)","2026-08-27","passed","2026-08-27","","profile & products","",""
"","39","should fire show_cpp_viewMoreCompanyProductsButton on load-more impression","Analytics: CPP Mobile (GA3)","2026-08-27","passed","2026-08-27","","modules & product list","",""
"","1923","validates login_click_social on Alibaba button click","Analytics: Sign In / Sign Up (GA4)","2026-08-27","passed","2026-08-27","","social login","",""
"","251","should fire click_pdp_productCard when company-product blank area is clicked (upgrade card only)","Analytics: PDP Desktop (GA3)","2026-08-27","passed","2026-08-27","","company products, widgets & chrome","",""
"","23","should fire click_exploration_connectBanner on connect banner CTA","Analytics: CPP Desktop (GA3)","2026-08-27","passed","2026-08-27","","profile & products","",""
"","276","should fire click_pdp_stickyTopBar_product_details on details tab click","Analytics: PDP Mobile (GA3)","2026-08-27","passed","2026-08-27","","sticky top bar tabs","",""
"","18067","should fire show_contactForm → click_contact_page_message_send → messageTransaction_sent → show_directRequest_successPopup through the federated widget","Analytics: Company Search – Direct Request Widget / QDR modal (GA3)","2026-08-27","passed","2026-08-27","","","",""
"","103","should fire companyName tracking on company header area click (bubbling)","Analytics: Product Search (GA3)","2026-08-27","passed","2026-08-27","","product card tracking","",""
"","99","should fire show_cpp_productCard on mobile product card impression","Analytics: CPP Mobile (GA3)","2026-08-27","passed","2026-08-27","","modules & product list","",""
"","7276","should validate GA3 pageView","Analytics: Product Search (GA3)","2026-08-27","passed","2026-08-27","","page_view","",""
"","182","should fire company_details_copy_click when opening company detail sheet","Analytics: CPP Mobile (GA3)","2026-08-27","passed","2026-08-27","","modules & product list","",""
"","134","should fire companyName tracking when VerifiedLabel is clicked (bubbling)","Analytics: Product Search (GA3)","2026-08-27","passed","2026-08-27","","product card tracking","",""
"","15789","should fire show_contactForm → click_contact_page_message_send → messageTransaction_sent → show_directRequest_successPopup through the federated widget","Analytics: Direct Request Widget / QDR modal (GA3)","2026-08-27","passed","2026-08-27","","","",""
"","5037","should validate GA3 pageView on registration","Analytics: Supplier Login (GA3)","2026-08-27","passed","2026-08-27","","Registration page UV (registration)","",""
"","230","should fire click tracking on product image click","Analytics: Product Search (GA3)","2026-08-27","passed","2026-08-27","","product card tracking","",""
"","36","should fire show_cpp_wlwAppBanner on app scene banner impression","Analytics: CPP Mobile (GA3)","2026-08-27","passed","2026-08-27","","modules & product list","",""
"","421","should fire company_details_items_click_direct_request on location contact click","Analytics: CPP Desktop (GA3)","2026-08-27","passed","2026-08-27","","profile & products","",""
"","234","should fire company_details_items_show for location/info detail CTAs","Analytics: CPP Desktop (GA3)","2026-08-27","passed","2026-08-27","","profile & products","",""
"","226","should fire show_pdp_infoSection_contactFormButton on info contact button impression","Analytics: PDP Mobile (GA3)","2026-08-27","passed","2026-08-27","","modules & chrome","",""
"","206","should fire click tracking on portfolio product click","Analytics: Company Search (GA3)","2026-08-27","passed","2026-08-27","","company card tracking","",""
"","20615","should fire show_contactForm → click_contact_page_message_send → messageTransaction_sent → show_directRequest_successPopup through the showroom product card federated widget","Analytics: Showroom – Direct Request Widget / QDR modal (GA3)","2026-08-27","passed","2026-08-27","","","",""
"","697","should fire show_pdp_module_product_overview on overview section impression","Analytics: PDP Mobile (GA3)","2026-08-27","passed","2026-08-27","","modules & chrome","",""
"","5673","should fire profile_items_show for sticky panel contact when scrolled","Analytics: CPP Desktop (GA3)","2026-08-27","passed","2026-08-27","","profile & products","",""
"","218","should fire company_details_items_click_company on VAT number click","Analytics: CPP Desktop (GA3)","2026-08-27","passed","2026-08-27","","profile & products","",""
"","115","should fire click tracking on minimum order quantity click","Analytics: Product Search (GA3)","2026-08-27","passed","2026-08-27","","product card tracking","",""
"","292","should fire click_serp_companyCard_showContactForm on contact button click","Analytics: Static SERP — Company (GA3)","2026-08-27","passed","2026-08-27","","company card tracking","",""
"","24","should fire show tracking on contact button impression","Analytics: Company Search (GA3)","2026-08-27","passed","2026-08-27","","company card tracking","",""
"","533","should fire show_cpp_productCard on company product card impression","Analytics: CPP Desktop (GA3)","2026-08-27","passed","2026-08-27","","profile & products","",""
"","22","should fire recommended_products_show on recommended/trending widget impression","Analytics: CPP Desktop (GA3)","2026-08-27","passed","2026-08-27","","profile & products","",""
"","341","should fire click tracking on portfolio product name click","Analytics: Static SERP — Company (GA3)","2026-08-27","passed","2026-08-27","","company card tracking","",""
"","14","should fire sort_show and sort_click via mobile sort chip","Analytics: CPP Mobile (GA3)","2026-08-27","passed","2026-08-27","","modules & product list","",""
"","20368","stycky panel should:: fire show_contactForm → click_contact_page_message_send → messageTransaction_sent → show_directRequest_successPopup through the CPP sticky panel federated widget","Analytics: PDP – Direct Request Widget / QDR modal (GA3)","2026-08-27","passed","2026-08-27","","","",""
"","228","should fire click_pdp_companyInfo_companyName on company name click","Analytics: PDP Desktop (GA3)","2026-08-27","passed","2026-08-27","","info section & gallery","",""
"","5225","should validate GA3 pageView","Analytics: Company Search (GA3)","2026-08-27","passed","2026-08-27","","page_view","",""
"","23","should fire show tracking on portfolio product impression","Analytics: Company Search (GA3)","2026-08-27","passed","2026-08-27","","company card tracking","",""
"","226","should fire click tracking on contact button click","Analytics: Product Search (GA3)","2026-08-27","passed","2026-08-27","","product card tracking","",""
"","125","should fire click_serp_companyCard_title on company name click","Analytics: Static SERP — Company (GA3)","2026-08-27","passed","2026-08-27","","company card tracking","",""
"","266","should fire click_pdp_otherCompanyProducts_paginate on next products click","Analytics: PDP Desktop (GA3)","2026-08-27","passed","2026-08-27","","company products, widgets & chrome","",""
"","224","should fire click tracking on contact button click","Analytics: Company Search (GA3)","2026-08-27","passed","2026-08-27","","company card tracking","",""
