"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","140","should fire click_pdp_viewAllProductsButton on view-all link click","Analytics: PDP Mobile (GA3)","2026-08-29","passed","2026-08-29","","modules & chrome","",""
"","10522","should track pageView → submit click → success pageView → show message → purchase KPI with consistent transaction_id and rfq_id","Analytics: RFQ (GA3)","2026-08-29","passed","2026-08-29","","rfq_create_submit_flow (gradual form → /rfq/create)","",""
"","11112","should mint the funnel transaction_id at the submit click and pass it through purchase → success redirect → show_success_page_view","Analytics: Direct Request / QDR (GA3)","2026-08-29","passed","2026-08-29","","message_send_flow","",""
"","563","should fire click tracking on product name click","Analytics: Product Search (GA3)","2026-08-29","passed","2026-08-29","","product card tracking","",""
"","5962","should fire ai_banner_show with optimize_with_ai when description is filled manually","Analytics: RFQ (GA3)","2026-08-29","passed","2026-08-29","","rfq_ai_tracking (DRG-581 treatment)","",""
"","319","should fire image_enlarge on company images section impression","Analytics: CPP Desktop (GA3)","2026-08-29","passed","2026-08-29","","profile & products","",""
"","17666","should fire show_contact_form → click_to_send → purchase → show_confirmation through the CPP company-details contact federated widget","Analytics: CPP – Direct Request Widget / QDR modal (GA3)","2026-08-29","passed","2026-08-29","","","",""
"","278","should fire paginate_click on product image arrows or company images show-more","Analytics: CPP Desktop (GA3)","2026-08-29","passed","2026-08-29","","profile & products","",""
"","43","should fire show tracking on contact button impression","Analytics: Company Search (GA3)","2026-08-29","passed","2026-08-29","","company card tracking","",""
"","2143","should fire company_card_show on card impression","Analytics: Company Search (GA3)","2026-08-29","passed","2026-08-29","","company card tracking","",""
"","42","should fire show_cpp_wlwAppBanner on app scene banner impression","Analytics: CPP Mobile (GA3)","2026-08-29","passed","2026-08-29","","modules & product list","",""
"","17341","should fire show_contactForm → click_contact_page_message_send → messageTransaction_sent → show_directRequest_successPopup through the federated widget","Analytics: Direct Request Widget / QDR modal (GA3)","2026-08-29","passed","2026-08-29","","","",""
"","214","should fire click_pdp_stickyTopBar_product_overview on overview tab click","Analytics: PDP Mobile (GA3)","2026-08-29","passed","2026-08-29","","sticky top bar tabs","",""
"","215","should fire company_details_items_show for location/info detail CTAs","Analytics: CPP Desktop (GA3)","2026-08-29","passed","2026-08-29","","profile & products","",""
"","547","should fire click_pdp_productCard_imageSwipe when product-card image changes","Analytics: PDP Mobile (GA3)","2026-08-29","passed","2026-08-29","","modules & chrome","",""
"","275","should fire click_pdp_otherCompanyProducts_paginate on next products click","Analytics: PDP Desktop (GA3)","2026-08-29","passed","2026-08-29","","company products, widgets & chrome","",""
"","224","should fire show_pdp_stickyPanel_contactFormButton on sticky panel contact impression","Analytics: PDP Mobile (GA3)","2026-08-29","passed","2026-08-29","","modules & chrome","",""
"","2584","should fire click_serp_maplayover_showContactForm on map overlay contact button click","Analytics: Company Search (GA3)","2026-08-29","passed","2026-08-29","","company card tracking","",""
"","12","should fire recommended_products_show on you-may-like impression","Analytics: CPP Mobile (GA3)","2026-08-29","passed","2026-08-29","","modules & product list","",""
"","150","should fire company_card_click on company logo click","Analytics: Company Search (GA3)","2026-08-29","passed","2026-08-29","","company card tracking","",""
"","2042","validates login_click_social on Google button click","Analytics: Sign In / Sign Up (GA4)","2026-08-29","passed","2026-08-29","","social login","",""
"","180","should fire company_card_click on card hit area click","Analytics: Company Search (GA3)","2026-08-29","passed","2026-08-29","","company card tracking","",""
"","1958","validates login_click_social on Apple button click","Analytics: Sign In / Sign Up (GA4)","2026-08-29","passed","2026-08-29","","social login","",""
"","39","should fire show_pdp_similarProductsWidget on similar product card impression","Analytics: PDP Desktop (GA3)","2026-08-29","passed","2026-08-29","","company products, widgets & chrome","",""
"","18","should fire recommended_products_show on recommended/trending widget impression","Analytics: CPP Desktop (GA3)","2026-08-29","passed","2026-08-29","","profile & products","",""
"","828","should fire click_serp_sponsoredBrand_showContactForm on contact button click","Analytics: Company Search (GA3)","2026-08-29","passed","2026-08-29","","sponsored brand tracking","",""
"","5698","should validate GA3 pageView","Analytics: Product Search (GA3)","2026-08-29","passed","2026-08-29","","page_view","",""
"","78","should fire show_cpp_productCard_contactFormButton on mobile product contact","Analytics: CPP Mobile (GA3)","2026-08-29","passed","2026-08-29","","modules & product list","",""
"","1083","should fire show_pdp_infoSection_contactFormButton on contact button impression","Analytics: PDP Desktop (GA3)","2026-08-29","passed","2026-08-29","","info section & gallery","",""
"","2874","validates page_view on supplier registration landing page","Analytics: Supplier Registration (GA4)","2026-08-29","passed","2026-08-29","","page_view","",""
"","306","should fire click_pdp_productCard when company-product blank area is clicked (upgrade card only)","Analytics: PDP Desktop (GA3)","2026-08-29","passed","2026-08-29","","company products, widgets & chrome","",""
"","8246","should validate GA3 pageView with virtualPageTitle static_serp","Analytics: Static SERP — Company (GA3)","2026-08-29","passed","2026-08-29","","page_view","",""
"","32","should fire click_exploration_connectBanner on connect banner CTA","Analytics: CPP Desktop (GA3)","2026-08-29","passed","2026-08-29","","profile & products","",""
"","154","should fire show_exploration_trendingProductsWidget_shown on trending widget impression","Analytics: PDP Desktop (GA3)","2026-08-29","passed","2026-08-29","","company products, widgets & chrome","",""
"","46","should fire show_pdp_similarProductsWidget_shown on similar products widget impression","Analytics: PDP Desktop (GA3)","2026-08-29","passed","2026-08-29","","company products, widgets & chrome","",""
"","223","should fire show_pdp_infoSection_contactFormButton on info contact button impression","Analytics: PDP Mobile (GA3)","2026-08-29","passed","2026-08-29","","modules & chrome","",""
"","319","should fire click tracking on portfolio product click","Analytics: Company Search (GA3)","2026-08-29","passed","2026-08-29","","company card tracking","",""
"","34","should fire show tracking on portfolio button impression","Analytics: Company Search (GA3)","2026-08-29","passed","2026-08-29","","company card tracking","",""
"","3448","should validate GA3 pageView","Analytics: PDP Desktop (GA3)","2026-08-29","passed","2026-08-29","","page_view","",""
"","58","should fire show_pdp_wlwAppBanner on app scene banner impression","Analytics: PDP Desktop (GA3)","2026-08-29","passed","2026-08-29","","company products, widgets & chrome","",""
"","1164","should fire show_pdp_productCard_contactFormButton on company-product card contact impression","Analytics: PDP Desktop (GA3)","2026-08-29","passed","2026-08-29","","company products, widgets & chrome","",""
"","20742","should fire show_contactForm → click_contact_page_message_send → messageTransaction_sent → show_directRequest_successPopup through the CPP sticky panel federated widget","Analytics: CPP – Direct Request Widget / QDR modal (GA3)","2026-08-29","passed","2026-08-29","","","",""
"","140","should fire badge_hover on verified badge hover","Analytics: CPP Desktop (GA3)","2026-08-29","passed","2026-08-29","","profile & products","",""
"","1375","should fire show_productSerp_productCard on card impression","Analytics: Product Search (GA3)","2026-08-29","passed","2026-08-29","","product card tracking","",""
"","127","should fire company_details_copy_click when opening company detail sheet","Analytics: CPP Mobile (GA3)","2026-08-29","passed","2026-08-29","","modules & product list","",""
"","128","should fire show_cpp_productCard_contactFormButton on trending card contact impression","Analytics: PDP Desktop (GA3)","2026-08-29","passed","2026-08-29","","company products, widgets & chrome","",""
"","229","should fire show_pdp_module_company_products on other-company-products impression","Analytics: PDP Mobile (GA3)","2026-08-29","passed","2026-08-29","","modules & chrome","",""
"","212","should fire click tracking on more products card click","Analytics: Company Search (GA3)","2026-08-29","passed","2026-08-29","","company card tracking","",""
"","664","should fire show_pdp_companyInfo_externalLink when company website link is visible","Analytics: PDP Desktop (GA3)","2026-08-29","passed","2026-08-29","","info section & gallery","",""
"","16355","information section:: should fire show_contactForm → click_contact_page_message_send → messageTransaction_sent → show_directRequest_successPopup through the PDP info-section federated widget","Analytics: PDP – Direct Request Widget / QDR modal (GA3)","2026-08-29","passed","2026-08-29","","","",""
"","252","should fire show_pdp_productImage on gallery image impression","Analytics: PDP Mobile (GA3)","2026-08-29","passed","2026-08-29","","modules & chrome","",""
"","145","should fire click_pdp_stickyTopBar_recommended_products on recommendations tab click","Analytics: PDP Mobile (GA3)","2026-08-29","passed","2026-08-29","","sticky top bar tabs","",""
"","148","should fire companyName tracking when VerifiedLabel is clicked (bubbling)","Analytics: Product Search (GA3)","2026-08-29","passed","2026-08-29","","product card tracking","",""
"","271","should fire retention_pop_up_show and retention_pop_up_click on external-link confirm","Analytics: CPP Mobile (GA3)","2026-08-29","passed","2026-08-29","","modules & product list","",""
"","288","should fire hitArea tracking when pricing hint text is clicked (bubbling)","Analytics: Product Search (GA3)","2026-08-29","passed","2026-08-29","","product card tracking","",""
"","265","should fire click_contactForm_close when contact modal is closed","Analytics: CPP Desktop (GA3)","2026-08-29","passed","2026-08-29","","profile & products","",""
"","38","should fire show_cpp_viewMoreCompanyProductsButton on load-more impression","Analytics: CPP Mobile (GA3)","2026-08-29","passed","2026-08-29","","modules & product list","",""
"","5551","should fire recommended_products_direct_request_click on mobile product contact","Analytics: CPP Mobile (GA3)","2026-08-29","passed","2026-08-29","","modules & product list","",""
"","1936","should fire click_login_alibabaButton on Alibaba button click","Analytics: Supplier Login (GA3)","2026-08-29","passed","2026-08-29","","Social Login buttons","",""
"","19831","stycky panel should:: fire show_contactForm → click_contact_page_message_send → messageTransaction_sent → show_directRequest_successPopup through the CPP sticky panel federated widget","Analytics: PDP – Direct Request Widget / QDR modal (GA3)","2026-08-29","passed","2026-08-29","","","",""
"","17232","should fire show_contactForm → click_contact_page_message_send → messageTransaction_sent → show_directRequest_successPopup through the federated widget","Analytics: Company Search – Direct Request Widget / QDR modal (GA3)","2026-08-29","passed","2026-08-29","","","",""
"","497","should fire click tracking on product card hit area click","Analytics: Product Search (GA3)","2026-08-29","passed","2026-08-29","","product card tracking","",""
"","45","should fire show_cpp_trendingProductsWidget on trending product card impression","Analytics: PDP Desktop (GA3)","2026-08-29","passed","2026-08-29","","company products, widgets & chrome","",""
"","4524","should fire ai_cta_click with create_with_ai when Create with AI is clicked","Analytics: RFQ (GA3)","2026-08-29","passed","2026-08-29","","rfq_ai_tracking (DRG-581 treatment)","",""
"","180","should fire hitArea tracking when PriceAction empty area is clicked (bubbling)","Analytics: Product Search (GA3)","2026-08-29","passed","2026-08-29","","product card tracking","",""
"","6740","should validate GA3 pageView","Analytics: Company Search (GA3)","2026-08-29","passed","2026-08-29","","page_view","",""
"","5470","validates register_show_form after entering new email","Analytics: Sign In / Sign Up (GA4)","2026-08-29","passed","2026-08-29","","registration form","",""
"","331","should fire show_pdp_keywordsSection on keywords section impression","Analytics: PDP Desktop (GA3)","2026-08-29","passed","2026-08-29","","company products, widgets & chrome","",""
"","262","should fire click_pdp_infoSection_showContactForm and show_contactForm on contact click","Analytics: PDP Desktop (GA3)","2026-08-29","passed","2026-08-29","","info section & gallery","",""
"","4671","should fire profile_items_show for sticky panel contact when scrolled","Analytics: CPP Desktop (GA3)","2026-08-29","passed","2026-08-29","","profile & products","",""
"","101","should fire click tracking on company name click","Analytics: Product Search (GA3)","2026-08-29","passed","2026-08-29","","product card tracking","",""
"","1681","should fire click_pdp_stickyTopBar_company_card on company tab click","Analytics: PDP Mobile (GA3)","2026-08-29","passed","2026-08-29","","sticky top bar tabs","",""
"","106","should fire show_cpp_productCategoriesSection on categories impression","Analytics: CPP Mobile (GA3)","2026-08-29","passed","2026-08-29","","modules & product list","",""
"","2520","should validate GA3 pageView on signIn","Analytics: Supplier Login (GA3)","2026-08-29","passed","2026-08-29","","Sign-in UV (signIn)","",""
"","184","should fire company_card_click when description is clicked (bubbling to card)","Analytics: Company Search (GA3)","2026-08-29","passed","2026-08-29","","company card tracking","",""
"","240","should fire click tracking on contact button click","Analytics: Product Search (GA3)","2026-08-29","passed","2026-08-29","","product card tracking","",""
"","1376","should fire click_login_googleButton on Google button click","Analytics: Supplier Login (GA3)","2026-08-29","passed","2026-08-29","","Social Login buttons","",""
"","124","should fire companyName tracking when ResponseLabel is clicked (bubbling)","Analytics: Product Search (GA3)","2026-08-29","passed","2026-08-29","","product card tracking","",""
"","174","should fire filter_chips_apply when a category chip is clicked","Analytics: CPP Mobile (GA3)","2026-08-29","passed","2026-08-29","","modules & product list","",""
"","273","should fire click tracking on portfolio product name click","Analytics: Company Search (GA3)","2026-08-29","passed","2026-08-29","","company card tracking","",""
"","6485","should validate GA3 pageView on registration","Analytics: Supplier Login (GA3)","2026-08-29","passed","2026-08-29","","Registration page UV (registration)","",""
"","148","should fire company_details_copy_click on read-more description","Analytics: CPP Desktop (GA3)","2026-08-29","passed","2026-08-29","","profile & products","",""
"","20609","should fire rewrite, undo, and feedback click events in the AI toolbar flow","Analytics: RFQ (GA3)","2026-08-29","passed","2026-08-29","","rfq_ai_tracking (DRG-581 treatment)","",""
"","17583","should fire show_contactForm → click_contact_page_message_send → messageTransaction_sent → show_directRequest_successPopup through the CPP product card federated widget","Analytics: CPP – Direct Request Widget / QDR modal (GA3)","2026-08-29","passed","2026-08-29","","","",""
"","282","should fire click_pdp_productCard_imageArrows on product-card image arrow click","Analytics: PDP Desktop (GA3)","2026-08-29","passed","2026-08-29","","company products, widgets & chrome","",""
"","41","should fire filter_chips_show on category filter chips impression","Analytics: CPP Mobile (GA3)","2026-08-29","passed","2026-08-29","","modules & product list","",""
"","69","should fire show_cpp_wlwAppBanner on app scene banner impression","Analytics: CPP Desktop (GA3)","2026-08-29","passed","2026-08-29","","profile & products","",""
"","131","should fire show_cpp_productCard on mobile product card impression","Analytics: CPP Mobile (GA3)","2026-08-29","passed","2026-08-29","","modules & product list","",""
"","7180","should fire ai_banner_show with create_with_ai when the create banner is visible","Analytics: RFQ (GA3)","2026-08-29","passed","2026-08-29","","rfq_ai_tracking (DRG-581 treatment)","",""
"","229","should fire click_pdp_stickyTopBar_product_details on details tab click","Analytics: PDP Mobile (GA3)","2026-08-29","passed","2026-08-29","","sticky top bar tabs","",""
"","9441","should fire show_pdp_module_recommended_products on you-may-like impression","Analytics: PDP Mobile (GA3)","2026-08-29","passed","2026-08-29","","modules & chrome","",""
"","114","should fire paginate_click on load-more products click","Analytics: CPP Mobile (GA3)","2026-08-29","passed","2026-08-29","","modules & product list","",""
"","197","should fire productImage tracking when SponsoredLabel is clicked (bubbling)","Analytics: Product Search (GA3)","2026-08-29","passed","2026-08-29","","product card tracking","",""
"","3179","should validate GA3 pageView","Analytics: Showroom (GA3)","2026-08-29","passed","2026-08-29","","","",""
"","20643","should fire show_contactForm → click_contact_page_message_send → messageTransaction_sent → show_directRequest_successPopup through the showroom product card federated widget","Analytics: Showroom – Direct Request Widget / QDR modal (GA3)","2026-08-29","passed","2026-08-29","","","",""
"","216","should fire company_details_items_click_company on VAT number click","Analytics: CPP Desktop (GA3)","2026-08-29","passed","2026-08-29","","profile & products","",""
"","1378","should fire profile_items_show for sticky panel contact when bar slides in","Analytics: CPP Mobile (GA3)","2026-08-29","passed","2026-08-29","","sticky contact panel","",""
"","47","should fire recommended_products_product_card_click on recommended card name/image","Analytics: CPP Desktop (GA3)","2026-08-29","passed","2026-08-29","","profile & products","",""
"","247","should fire show_pdp_module_product_description on about-product impression","Analytics: PDP Mobile (GA3)","2026-08-29","passed","2026-08-29","","modules & chrome","",""
"","229","should fire show_pdp_module_product_specification on specification impression","Analytics: PDP Mobile (GA3)","2026-08-29","passed","2026-08-29","","modules & chrome","",""
"","266","should fire company_card_click on company name click","Analytics: Company Search (GA3)","2026-08-29","passed","2026-08-29","","company card tracking","",""
"","99","should fire click_pdp_closeGallery on lightbox close","Analytics: PDP Desktop (GA3)","2026-08-29","passed","2026-08-29","","info section & gallery","",""
"","287","should fire show_productSerp_sponsoredBrand on sponsored brand impression","Analytics: Product Search (GA3)","2026-08-29","passed","2026-08-29","","sponsored brand tracking","",""
"","2908","should validate GA3 pageView on supplier registration landing page","Analytics: Supplier Onboarding (GA3)","2026-08-29","passed","2026-08-29","","Supplier registration landing UV (supplier_registration_landingpage)","",""
"","180","should fire click tracking on portfolio button click","Analytics: Company Search (GA3)","2026-08-29","passed","2026-08-29","","company card tracking","",""
"","2435","validates page_view on sign-in page","Analytics: Sign In / Sign Up (GA4)","2026-08-29","passed","2026-08-29","","page_view","",""
"","1240","should fire profile_items_show on info-section contact impression","Analytics: CPP Desktop (GA3)","2026-08-29","passed","2026-08-29","","profile & products","",""
"","200","should fire click tracking on product image click","Analytics: Product Search (GA3)","2026-08-29","passed","2026-08-29","","product card tracking","",""
"","1151","should fire click_login_appleButton on Apple button click","Analytics: Supplier Login (GA3)","2026-08-29","passed","2026-08-29","","Social Login buttons","",""
