"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9502","should display Become Part section with correct CTAs and links","smoke","2026-08-21","failed","2026-08-21","","homepage","",""
"","1664","should display Explore suppliers & products section with showroom links","regression","2026-08-21","passed","2026-08-21","ep-homepage-regression","homepage","",""
"","2174","should scroll product recommendation carousel forward with next arrow","regression","2026-08-21","passed","2026-08-21","ep-homepage-regression","homepage","",""
"","1267","should display the success page and supplier data","smoke","2026-08-21","passed","2026-08-21","","requests-smoke","",""
"","1330","should display footer SEO alphabetical navigation sections","smoke","2026-08-21","passed","2026-08-21","","homepage","",""
"","1658","should display breadcrumbs","regression","2026-08-21","passed","2026-08-21","ai-product-search-regression","product-search","",""
"","4537","should check incoterm and payment method options, then save and verify","critical regression","2026-08-21","passed","2026-08-21","wlw-company-profile-editor-e2e","company-profile","",""
"","2253","should display company search results","regression","2026-08-21","passed","2026-08-21","ep-cserp-regression","cserp","",""
"","7099","should display Your connections to buyers section","regression","2026-08-21","passed","2026-08-21","ep-business-insights-regression","my-account","",""
"","2259","should display filter options in English","smoke","2026-08-21","passed","2026-08-21","","ai-product-search-smoke","",""
"","13601","should apply audit filters individually and in combination","regression","2026-08-21","passed","2026-08-21","ai-product-search-regression","product-search","",""
"","1198","should show the breadcrumb with supplier name","critical regression","2026-08-21","passed","2026-08-21","direct-request-e2e","requests","",""
"","8357","should display the correct footer links","regression","2026-08-21","passed","2026-08-21","wlw-my-account-regression","my-account","",""
"","4068","should navigate to product SERP via products tab","regression","2026-08-21","passed","2026-08-21","ai-company-search-regression","company-search","",""
"","8558","should keep results after verified filter and new header search","regression","2026-08-21","passed","2026-08-21","ai-product-search-regression","product-search","",""
"","9552","should display at least one Inside Business article link","regression","2026-08-21","failed","2026-08-21","ep-homepage-regression","homepage","",""
"","1559","should display required product card basic elements","regression","2026-08-21","passed","2026-08-21","ai-product-search-regression","product-search","",""
"","3308","should display breadcrumbs","regression","2026-08-21","passed","2026-08-21","ai-company-search-regression","company-search","",""
"","2036","should load showroom on France (https://www.europages-staging.fr)","regression","2026-08-21","passed","2026-08-21","domain-smoke","showroom","",""
"","1832","should have acceptable page load time","smoke","2026-08-21","passed","2026-08-21","","product-editor","",""
"","5007","should keep AI reasoning panel after a header search","regression","2026-08-21","passed","2026-08-21","ai-product-search-regression","product-search","",""
"","2761","should display major homepage sections when available","regression","2026-08-21","passed","2026-08-21","wlw-homepage-regression","homepage","",""
"","576","should load the RFQ success page for europages in ITALIAN (it)","regression","2026-08-21","passed","2026-08-21","rfq-success-regression","requests","",""
"","3653","should pass CR-11 on europages CPV","regression","2026-08-21","passed","2026-08-21","cr-11-cpv-functional","cpv","",""
"","2244","should navigate to company SERP via companies tab","regression","2026-08-21","passed","2026-08-21","ai-product-search-regression","product-search","",""
"","3670","should load CSERP with breadcrumbs and company results","smoke","2026-08-21","passed","2026-08-21","","cserp","",""
"","1321","should display product image","regression","2026-08-21","passed","2026-08-21","wlw-pdp-regression","pdp","",""
"","2432","should display first product card structure","regression","2026-08-21","passed","2026-08-21","wlw-cpv-regression","cpv","",""
"","21173","should create, publish, and delete a product","smoke","2026-08-21","passed","2026-08-21","","product-editor","",""
"","1695","should have trending product name links pointing to /en/company paths","regression","2026-08-21","passed","2026-08-21","ep-homepage-regression","homepage","",""
"","1295","should display EP logo in header","regression","2026-08-21","passed","2026-08-21","ep-homepage-regression","homepage","",""
"","2401","should display breadcrumbs","regression","2026-08-21","passed","2026-08-21","ai-product-search-regression","product-search","",""
"","3345","should run AI reasoning panel cycle when available","regression","2026-08-21","passed","2026-08-21","ai-product-search-regression","product-search","",""
"","4956","should load the direct request page for wlw in GERMAN (de)","regression","2026-08-21","passed","2026-08-21","direct-request-regression","requests","",""
"","9877","should load the RFQ create page for europages in SPANISH (es)","regression","2026-08-21","failed","2026-08-21","rfq-create-regression","requests","",""
"","32148","should navigate to product detail when clicking first product card","regression","2026-08-21","failed","2026-08-21","wlw-showroom-regression","showroom","",""
"","1614","should display contact button","regression","2026-08-21","passed","2026-08-21","ep-cpp-regression","cpp","",""
"","9231","should display Notifications section","regression","2026-08-21","passed","2026-08-21","wlw-my-account-regression","my-account","",""
"","2898","should load AI product search page in English","smoke","2026-08-21","passed","2026-08-21","","ai-product-search-smoke","",""
"","3790","should display breadcrumbs","regression","2026-08-21","passed","2026-08-21","ai-company-search-regression","company-search","",""
"","2914","should load CSERP URL and display breadcrumbs","regression","2026-08-21","passed","2026-08-21","ep-cserp-regression","cserp","",""
"","2452","should load homepage with key page structure","regression","2026-08-21","passed","2026-08-21","wlw-homepage-regression","homepage","",""
"","2067","should load showroom with breadcrumbs, results and product cards","smoke","2026-08-21","passed","2026-08-21","","showroom","",""
"","10278","should load the RFQ landing page for europages in SPANISH (es)","regression","2026-08-21","failed","2026-08-21","rfq-landing-regression","requests","",""
"","19554","should apply audit filters individually and in combination","regression","2026-08-21","passed","2026-08-21","ai-company-search-regression","company-search","",""
"","24731","should take an online product offline via the more-btn context menu","smoke","2026-08-21","passed","2026-08-21","","product-editor","",""
"","8906","should display Account information section with disabled email","regression","2026-08-21","passed","2026-08-21","wlw-my-account-regression","my-account","",""
"","31554","should create a new EP company profile and verify it is published","regression","2026-08-21","passed","2026-08-21","ep-company-creation-regression","supplier-onboarding","",""
"","10794","should have all about-me fields enabled","regression","2026-08-21","passed","2026-08-21","wlw-my-account-regression","my-account","",""
"","2875","should pass CR-08 on wlw.de showroom","regression","2026-08-21","passed","2026-08-21","cr-08-showroom-functional","showroom","",""
"","1090","should show the breadcrumb with supplier name","critical regression","2026-08-21","passed","2026-08-21","direct-request-e2e","requests","",""
"","1171","should load europages conversations page after login","smoke","2026-08-21","passed","2026-08-21","","conversations-smoke","",""
"","2251","should load showroom on Austria (https://www.wlw-staging.at)","regression","2026-08-21","passed","2026-08-21","domain-smoke","showroom","",""
"","2418","should load showroom on Germany (https://www.europages-staging.de)","regression","2026-08-21","passed","2026-08-21","domain-smoke","showroom","",""
"","2614","should display breadcrumbs","regression","2026-08-21","passed","2026-08-21","wlw-cpv-regression","cpv","",""
"","9416","should display company name","regression","2026-08-21","failed","2026-08-21","wlw-cpp-regression","cpp","",""
"","10475","should allow uploading a valid file and then remove it","critical regression","2026-08-21","failed","2026-08-21","direct-request-e2e","requests","",""
"","1195","should display portfolio products","regression","2026-08-21","passed","2026-08-21","wlw-cpp-regression","cpp","",""
"","2376","should display product cards","regression","2026-08-21","passed","2026-08-21","ep-cpv-regression","cpv","",""
"","6744","should navigate to product SERP via products tab","regression","2026-08-21","passed","2026-08-21","ai-company-search-regression","company-search","",""
"","36282","should not log any errors on direct request page with product","critical regression","2026-08-21","failed","2026-08-21","direct-request-e2e","requests","",""
"","1763","should show a non-empty current page breadcrumb","critical regression","2026-08-21","passed","2026-08-21","direct-request-e2e","requests","",""
"","1040","should display breadcrumbs","regression","2026-08-21","passed","2026-08-21","ep-pdp-regression","pdp","",""
"","3149","should navigate person intro slider with next and prev arrows","regression","2026-08-21","passed","2026-08-21","ep-homepage-regression","homepage","",""
"","1489","should display ""1 million"" stat in GIF banner","regression","2026-08-21","passed","2026-08-21","ep-homepage-regression","homepage","",""
"","11128","should load the RFQ create page for wlw in GERMAN (de)","regression","2026-08-21","failed","2026-08-21","rfq-create-regression","requests","",""
"","3412","should load CSERP URL and display breadcrumbs","regression","2026-08-21","passed","2026-08-21","wlw-cserp-regression","cserp","",""
"","10110","should load homepage on United Kingdom (https://www.europages-staging.co.uk)","regression","2026-08-21","failed","2026-08-21","domain-smoke","homepage","",""
"","1788","should display Explore Suppliers and Top Searches keyword sections","smoke","2026-08-21","passed","2026-08-21","","homepage","",""
"","7509","should display the Request Hub banner","regression","2026-08-21","passed","2026-08-21","ep-business-insights-regression","my-account","",""
"","33850","should navigate away from CPV when clicking first product card","regression","2026-08-21","failed","2026-08-21","wlw-cpv-regression","cpv","",""
"","2816","should display filter options in German","smoke","2026-08-21","passed","2026-08-21","","ai-product-search-smoke","",""
"","1514","should render the RFQ create page","critical regression","2026-08-21","passed","2026-08-21","direct-request-e2e","requests","",""
"","1288","should open contact flow when clicking contact button","regression","2026-08-21","passed","2026-08-21","wlw-pdp-regression","pdp","",""
"","4617","should display and open sorting options","regression","2026-08-21","passed","2026-08-21","ai-company-search-regression","company-search","",""
"","2181","should display contact button on company cards","regression","2026-08-21","passed","2026-08-21","ep-cserp-regression","cserp","",""
"","1374","should display the FAQ section","critical regression","2026-08-21","passed","2026-08-21","direct-request-e2e","requests","",""
"","1421","should load the RFQ success page for europages in FRENCH (fr)","regression","2026-08-21","passed","2026-08-21","rfq-success-regression","requests","",""
"","2246","should load showroom URL and display breadcrumbs","regression","2026-08-21","passed","2026-08-21","wlw-showroom-regression","showroom","",""
"","19823","should search product by keyword successfully","regression","2026-08-21","passed","2026-08-21","search-product","product-editor","",""
"","5327","should load wlw conversations page after login","smoke","2026-08-21","passed","2026-08-21","","conversations-smoke","",""
"","10168","should navigate away from homepage after searching","regression","2026-08-21","failed","2026-08-21","ep-homepage-regression","homepage","",""
"","9519","should display ""List my company"" button in header","regression","2026-08-21","failed","2026-08-21","ep-homepage-regression","homepage","",""
"","3448","should display filter options in English","smoke","2026-08-21","passed","2026-08-21","","ai-company-search-smoke","",""
"","1646","should show the breadcrumb with supplier name","critical regression","2026-08-21","passed","2026-08-21","direct-request-e2e","requests","",""
"","1801","should load PDP with product title and breadcrumbs","smoke","2026-08-21","passed","2026-08-21","","pdp","",""
