"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10231","should load the Request Hub page for an authenticated supplier","smoke","2026-09-03","passed","2026-09-03","","request-hub-smoke","",""
"","15812","should display conversation header tabs on wlw","smoke","2026-09-03","failed","2026-09-03","","conversations-smoke","",""
"","4047","should navigate to product SERP via products tab","regression","2026-09-03","passed","2026-09-03","ai-company-search-regression","company-search","",""
"","14783","should open a conversation when the first card is clicked on europages","smoke","2026-09-03","failed","2026-09-03","","conversations-smoke","",""
"","1401","should have valid href values on all header navigation links","regression","2026-09-03","passed","2026-09-03","ep-homepage-regression","homepage","",""
"","3279","should display company and product tabs","regression","2026-09-03","passed","2026-09-03","ai-product-search-regression","product-search","",""
"","10511","should display Notifications section","regression","2026-09-03","passed","2026-09-03","wlw-my-account-regression","my-account","",""
"","31720","should navigate to product detail when clicking first product card","regression","2026-09-03","failed","2026-09-03","ep-showroom-regression","showroom","",""
"","1159","should display product search results container","regression","2026-09-03","passed","2026-09-03","ep-showroom-regression","showroom","",""
"","4742","should display all filters including price, categories and attributes","regression","2026-09-03","passed","2026-09-03","ai-product-search-regression","product-search","",""
"","1176","should display non-empty current page breadcrumb","smoke","2026-09-03","passed","2026-09-03","","requests-smoke","",""
"","1859","should display Top products section with /en/pdp links","regression","2026-09-03","passed","2026-09-03","ep-homepage-regression","homepage","",""
"","1141","should display contact button","regression","2026-09-03","passed","2026-09-03","wlw-pdp-regression","pdp","",""
"","28677","RFQAI-MOB-P0-009: Rewrite refreshes the generated description","critical regression","2026-09-03","failed","2026-09-03","rfq-ai-ui-mobile","requests","",""
"","1605","should display products list","regression","2026-09-03","passed","2026-09-03","ep-cpp-regression","cpp","",""
"","13085","should keep AI reasoning panel after a header search","regression","2026-09-03","passed","2026-09-03","ai-company-search-regression","company-search","",""
