"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2092","should load showroom on Germany (https://www.europages-staging.de)","regression","2026-08-26","passed","2026-08-26","domain-smoke","showroom","",""
"","1399","should load the direct request page for europages in SPANISH (es)","regression","2026-08-26","passed","2026-08-26","direct-request-regression","requests","",""
"","27864","RFQAI-MOB-P0-012: AI-generated description is non-empty and ready for submission flow","critical regression","2026-08-26","failed","2026-08-26","rfq-ai-ui-mobile","requests","",""
"","32749","should navigate away from CPV when clicking first product card","regression","2026-08-26","failed","2026-08-26","ep-cpv-regression","cpv","",""
"","1340","should display ""Get a premium profile"" button","regression","2026-08-26","passed","2026-08-26","ep-homepage-regression","homepage","",""
"","5038","should open the product editor within an acceptable time","smoke","2026-08-26","passed","2026-08-26","","product-editor","",""
"","10159","should display header, hero, and footer","critical regression","2026-08-26","failed","2026-08-26","direct-request-e2e","requests","",""
"","9883","should display Language section with English selected","regression","2026-08-26","passed","2026-08-26","ep-my-account-regression","my-account","",""
"","9534","should display product title","regression","2026-08-26","failed","2026-08-26","wlw-pdp-regression","pdp","",""
"","1415","should display contact button","regression","2026-08-26","passed","2026-08-26","wlw-cpp-regression","cpp","",""
"","3114","should have valid header navigation links","regression","2026-08-26","passed","2026-08-26","wlw-homepage-regression","homepage","",""
"","22588","should reactivate offline product","regression","2026-08-26","passed","2026-08-26","offline-to-online","product-editor","",""
"","9913","should load homepage on Italy (https://www.europages-staging.it)","regression","2026-08-26","failed","2026-08-26","domain-smoke","homepage","",""
"","1699","should display person intro section with working slider navigation","smoke","2026-08-26","passed","2026-08-26","","homepage","",""
"","2501","should display first product card structure","regression","2026-08-26","passed","2026-08-26","wlw-cpv-regression","cpv","",""
"","2365","should display contact button on company cards","regression","2026-08-26","passed","2026-08-26","wlw-cserp-regression","cserp","",""
"","40449","RFQAI-MOB-P0-015: thumbs up can be submitted and becomes locked on mobile","critical regression","2026-08-26","passed","2026-08-26","rfq-ai-ui-mobile","requests","",""
"","19606","RFQAI-MOB-P0-005: does not generate when title is too short","critical regression","2026-08-26","failed","2026-08-26","rfq-ai-ui-mobile","requests","",""
"","6503","should complete user registration form and reach verification step","regression","2026-08-26","passed","2026-08-26","wlw-user-creation-regression","supplier-onboarding","",""
