"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2098","validates page_view on sign-in page","Analytics: Sign In / Sign Up (GA4)","2026-09-04","passed","2026-09-04","","page_view","",""
"","461","should fire click_pdp_infoSection_productImage on gallery image click","Analytics: PDP Desktop (GA3)","2026-09-04","passed","2026-09-04","","info section & gallery","",""
"","394","should fire company_details_items_click_direct_request on location contact click","Analytics: CPP Desktop (GA3)","2026-09-04","passed","2026-09-04","","profile & products","",""
"","203","should fire show_productSerp_sponsoredBrand on sponsored brand impression","Analytics: Product Search (GA3)","2026-09-04","passed","2026-09-04","","sponsored brand tracking","",""
"","17389","should fire show_contactForm → click_contact_page_message_send → messageTransaction_sent → show_directRequest_successPopup through the CPP product card federated widget","Analytics: CPP – Direct Request Widget / QDR modal (GA3)","2026-09-04","passed","2026-09-04","","","",""
"","319","should fire paginate_click on product image arrows or company images show-more","Analytics: CPP Desktop (GA3)","2026-09-04","passed","2026-09-04","","profile & products","",""
"","1908","should fire profile_items_show on info-section contact impression","Analytics: CPP Desktop (GA3)","2026-09-04","passed","2026-09-04","","profile & products","",""
"","267","should fire show_pdp_module_product_description on about-product impression","Analytics: PDP Mobile (GA3)","2026-09-04","passed","2026-09-04","","modules & chrome","",""
"","105","should fire show_cpp_productCard on mobile product card impression","Analytics: CPP Mobile (GA3)","2026-09-04","passed","2026-09-04","","modules & product list","",""
"","4189","should fire ai_cta_click with create_with_ai when Create with AI is clicked","Analytics: RFQ (GA3)","2026-09-04","passed","2026-09-04","","rfq_ai_tracking (DRG-581 treatment)","",""
"","305","should fire click_pdp_infoSection_showContactForm and show_contactForm on contact click","Analytics: PDP Desktop (GA3)","2026-09-04","passed","2026-09-04","","info section & gallery","",""
"","270","should fire click tracking on product card hit area click","Analytics: Product Search (GA3)","2026-09-04","passed","2026-09-04","","product card tracking","",""
"","168","should fire click_contactForm_close on modal close","Analytics: PDP Desktop (GA3)","2026-09-04","passed","2026-09-04","","info section & gallery","",""
"","1798","validates login_click_social on Apple button click","Analytics: Sign In / Sign Up (GA4)","2026-09-04","passed","2026-09-04","","social login","",""
